Server Name,Device Name,Make,Model,Location,Logical ID,Device ID,Camera ID String,IP Address,MAC Address,Firmware Version,Required Firmware Version,Serial Number,Connected,Visible,Error Flags,Status,Bitrate,Resolution,Quality,Image Rate,Encryption,Retention,Appearance Search:,Face Recognition:
"IslandView01","694","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:694","Device,1.1.0018851b965c.cam01,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b965c.cam01","192.168.11.110","00:18:85:1B:96:5C","2.2.0.86(5119)","2.2.0.86","101710207964","True","True","None","Online","944","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","485","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:485","Device,1.1.0018851b965c.cam02,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b965c.cam02","192.168.11.110","00:18:85:1B:96:5C","2.2.0.86(5119)","2.2.0.86","101710207964","True","True","None","Online","3000","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","484","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:484","Device,1.1.0018851b965c.cam03,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b965c.cam03","192.168.11.110","00:18:85:1B:96:5C","2.2.0.86(5119)","2.2.0.86","101710207964","True","True","None","Online","2968","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ENC-4P-H264(1802507)","Avigilon (ONVIF)","ENC-4P-H264","Unknown","","Device,1.1.0018851b810b,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","","192.168.14.112","00:18:85:1B:81:0B","2.2.0.86(5119)","2.2.0.86","101710172507","True","True","None","Online","","","","","Unknown","","Unsupported","Unsupported","Unsupported"
"IslandView01","A-WING STAIRWELL 6TH FL","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b810b.cam00,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b810b.cam00","192.168.14.112","00:18:85:1B:81:0B","2.2.0.86(5119)","2.2.0.86","101710172507","True","True","None","Online","464","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","A-WING STAIRWELL 4TH FL","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b810b.cam01,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b810b.cam01","192.168.14.112","00:18:85:1B:81:0B","2.2.0.86(5119)","2.2.0.86","101710172507","True","True","None","Online","512","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","EMPLOYEE HALL FIRE PUMP","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b810b.cam02,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b810b.cam02","192.168.14.112","00:18:85:1B:81:0B","2.2.0.86(5119)","2.2.0.86","101710172507","True","True","None","Online","560","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","EMPLOYEE HALL SLOTS LV","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b810b.cam03,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b810b.cam03","192.168.14.112","00:18:85:1B:81:0B","2.2.0.86(5119)","2.2.0.86","101710172507","True","True","None","Online","480","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ENC-4P-H264(1808040)","Avigilon (ONVIF)","ENC-4P-H264","Unknown","","Device,1.1.0018851b96a8,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","","192.168.11.105","00:18:85:1B:96:A8","2.2.0.86(5119)","2.2.0.86","101710208040","True","True","None","Online","","","","","Unknown","","Unsupported","Unsupported","Unsupported"
"IslandView01","BUFFET 08","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b96a8.cam02,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b96a8.cam02","192.168.11.105","00:18:85:1B:96:A8","2.2.0.86(5119)","2.2.0.86","101710208040","True","True","None","Online","1048","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
